image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92415a1a-3cb2-4dc8-a310-a9feeeadeeb2.jpg,"The image is a vintage-style barbershop illustration, reminiscent of classic tattoo designs. At the center is a woman with a determined expression, styled as a retro barber. She sports a blue headscarf and large hoop earrings, with a few tattoos visible on her face. She holds a comb in one hand and a blue hair dryer in the other, suggesting she is mid-styling session.

Her arms are covered in detailed tattoos, adding to the edgy aesthetic. The navy blue shirt she's wearing is adorned with rose patterns. The shirt features the number ""13"" printed on it in a lighter shade of blue. The backdrop is filled with various barbershop and tattoo-related motifs in a teal color, including scissors, straight razors, skulls, roses, and even a spiderweb. The word ""Barbershop"" is written in an elaborate gothic font across the top. A teal border frames the entire image, enhancing the vintage tattoo parlor vibe.",occlusion,gray,12.9644,1.2953,0.4277,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92415a1a-3cb2-4dc8-a310-a9feeeadeeb2.jpg,"The image is a vintage-style barbershop illustration, reminiscent of classic tattoo designs. At the center is a woman with a determined expression, styled as a retro barber. She sports a blue headscarf and large hoop earrings, with a few tattoos visible on her face. She holds a comb in one hand and a blue hair dryer in the other, suggesting she is mid-styling session.

Her arms are covered in detailed tattoos, adding to the edgy aesthetic. The navy blue shirt she's wearing is adorned with rose patterns. The shirt features the number ""13"" printed on it in a lighter shade of blue. The backdrop is filled with various barbershop and tattoo-related motifs in a teal color, including scissors, straight razors, skulls, roses, and even a spiderweb. The word ""Barbershop"" is written in an elaborate gothic font across the top. A teal border frames the entire image, enhancing the vintage tattoo parlor vibe.",occlusion,mean,12.9644,17.8522,3.3282,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92415a1a-3cb2-4dc8-a310-a9feeeadeeb2.jpg,"The image is a vintage-style barbershop illustration, reminiscent of classic tattoo designs. At the center is a woman with a determined expression, styled as a retro barber. She sports a blue headscarf and large hoop earrings, with a few tattoos visible on her face. She holds a comb in one hand and a blue hair dryer in the other, suggesting she is mid-styling session.

Her arms are covered in detailed tattoos, adding to the edgy aesthetic. The navy blue shirt she's wearing is adorned with rose patterns. The shirt features the number ""13"" printed on it in a lighter shade of blue. The backdrop is filled with various barbershop and tattoo-related motifs in a teal color, including scissors, straight razors, skulls, roses, and even a spiderweb. The word ""Barbershop"" is written in an elaborate gothic font across the top. A teal border frames the entire image, enhancing the vintage tattoo parlor vibe.",occlusion,blur,12.9644,7.137,1.5536,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/92415a1a-3cb2-4dc8-a310-a9feeeadeeb2.jpg,"The image is a vintage-style barbershop illustration, reminiscent of classic tattoo designs. At the center is a woman with a determined expression, styled as a retro barber. She sports a blue headscarf and large hoop earrings, with a few tattoos visible on her face. She holds a comb in one hand and a blue hair dryer in the other, suggesting she is mid-styling session.

Her arms are covered in detailed tattoos, adding to the edgy aesthetic. The navy blue shirt she's wearing is adorned with rose patterns. The shirt features the number ""13"" printed on it in a lighter shade of blue. The backdrop is filled with various barbershop and tattoo-related motifs in a teal color, including scissors, straight razors, skulls, roses, and even a spiderweb. The word ""Barbershop"" is written in an elaborate gothic font across the top. A teal border frames the entire image, enhancing the vintage tattoo parlor vibe.",occlusion,black,12.9644,16.5667,3.2648,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/d0f0787a-189d-4c2a-8197-9d3425160675.jpg,Four American football players in uniform stand on the field with a football.,occlusion,gray,11.4659,4.5983,0.8313,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/d0f0787a-189d-4c2a-8197-9d3425160675.jpg,Four American football players in uniform stand on the field with a football.,occlusion,mean,11.4659,9.3831,3.2467,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/d0f0787a-189d-4c2a-8197-9d3425160675.jpg,Four American football players in uniform stand on the field with a football.,occlusion,blur,11.4659,6.3322,1.8843,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/d0f0787a-189d-4c2a-8197-9d3425160675.jpg,Four American football players in uniform stand on the field with a football.,occlusion,black,11.4659,7.2505,2.1042,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/db4f6c51-13e1-4514-a4d6-dcbbe9e36078.jpg,"Certainly, let's describe the image.

The image showcases a close-up of a ""Baby Yoda"" figurine, set against a stark black background. This isolates the figure, drawing the viewer's attention to its details.

The figurine is predominantly a pale greenish-blue, capturing the character's distinctive skin tone. Its large, dark eyes, framed by a subtle pinkish hue, dominate its face, lending an endearing yet slightly quizzical expression. The creature's head is creased with gentle wrinkles, adding depth to its features.

Below the head, the figurine is nestled in what appears to be a tan-colored garment. We can see small, three-fingered hands resting on the fabric, with tiny greenish-blue fingernails. The folds and textures of the garment add dimension and realism to the overall presentation.

The lighting is soft and diffused, highlighting the features without harsh shadows. This allows the figurine's details to be seen clearly, enhancing its cute and whimsical nature. Overall, the image is simple and effective, capturing the charm and appeal of the ""Baby Yoda"" character.",occlusion,gray,12.6367,3.868,0.7122,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/db4f6c51-13e1-4514-a4d6-dcbbe9e36078.jpg,"Certainly, let's describe the image.

The image showcases a close-up of a ""Baby Yoda"" figurine, set against a stark black background. This isolates the figure, drawing the viewer's attention to its details.

The figurine is predominantly a pale greenish-blue, capturing the character's distinctive skin tone. Its large, dark eyes, framed by a subtle pinkish hue, dominate its face, lending an endearing yet slightly quizzical expression. The creature's head is creased with gentle wrinkles, adding depth to its features.

Below the head, the figurine is nestled in what appears to be a tan-colored garment. We can see small, three-fingered hands resting on the fabric, with tiny greenish-blue fingernails. The folds and textures of the garment add dimension and realism to the overall presentation.

The lighting is soft and diffused, highlighting the features without harsh shadows. This allows the figurine's details to be seen clearly, enhancing its cute and whimsical nature. Overall, the image is simple and effective, capturing the charm and appeal of the ""Baby Yoda"" character.",occlusion,mean,12.6367,22.115,3.7355,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/db4f6c51-13e1-4514-a4d6-dcbbe9e36078.jpg,"Certainly, let's describe the image.

The image showcases a close-up of a ""Baby Yoda"" figurine, set against a stark black background. This isolates the figure, drawing the viewer's attention to its details.

The figurine is predominantly a pale greenish-blue, capturing the character's distinctive skin tone. Its large, dark eyes, framed by a subtle pinkish hue, dominate its face, lending an endearing yet slightly quizzical expression. The creature's head is creased with gentle wrinkles, adding depth to its features.

Below the head, the figurine is nestled in what appears to be a tan-colored garment. We can see small, three-fingered hands resting on the fabric, with tiny greenish-blue fingernails. The folds and textures of the garment add dimension and realism to the overall presentation.

The lighting is soft and diffused, highlighting the features without harsh shadows. This allows the figurine's details to be seen clearly, enhancing its cute and whimsical nature. Overall, the image is simple and effective, capturing the charm and appeal of the ""Baby Yoda"" character.",occlusion,blur,12.6367,8.0065,1.4004,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/db4f6c51-13e1-4514-a4d6-dcbbe9e36078.jpg,"Certainly, let's describe the image.

The image showcases a close-up of a ""Baby Yoda"" figurine, set against a stark black background. This isolates the figure, drawing the viewer's attention to its details.

The figurine is predominantly a pale greenish-blue, capturing the character's distinctive skin tone. Its large, dark eyes, framed by a subtle pinkish hue, dominate its face, lending an endearing yet slightly quizzical expression. The creature's head is creased with gentle wrinkles, adding depth to its features.

Below the head, the figurine is nestled in what appears to be a tan-colored garment. We can see small, three-fingered hands resting on the fabric, with tiny greenish-blue fingernails. The folds and textures of the garment add dimension and realism to the overall presentation.

The lighting is soft and diffused, highlighting the features without harsh shadows. This allows the figurine's details to be seen clearly, enhancing its cute and whimsical nature. Overall, the image is simple and effective, capturing the charm and appeal of the ""Baby Yoda"" character.",occlusion,black,12.6367,22.4159,3.8453,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9c35db4f-bb42-49bf-b67d-d3f7ed449935.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,gray,7.77,4.482,1.4034,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9c35db4f-bb42-49bf-b67d-d3f7ed449935.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,mean,7.77,10.5568,3.5453,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9c35db4f-bb42-49bf-b67d-d3f7ed449935.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,blur,7.77,3.8224,1.7869,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9c35db4f-bb42-49bf-b67d-d3f7ed449935.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,black,7.77,5.9669,2.0107,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bce06b44-907d-40e1-afc6-4b4516fa3292.jpg,"Certainly! Here's a detailed description of the image:

The image features a young man standing against a solid light purple background. He has dark, curly hair and a neatly trimmed beard and mustache. He is smiling warmly, projecting a friendly and approachable demeanor.

He is wearing a colorful, long-sleeved flannel shirt with a button-down collar. The shirt has a plaid pattern consisting of various colors like yellow, red, blue, and orange. Two breast pockets are visible on the shirt, each with a buttoned flap.

The man is wearing light blue jeans and his hands are casually placed in his pockets. This relaxed pose, combined with his smile, gives off a sense of comfort and ease.

The lighting in the image is soft and even, which highlights the textures and colors of his clothing and his features. Overall, the image is simple and well-composed, drawing focus to the subject and his welcoming expression.",occlusion,gray,10.9326,2.2779,0.7626,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bce06b44-907d-40e1-afc6-4b4516fa3292.jpg,"Certainly! Here's a detailed description of the image:

The image features a young man standing against a solid light purple background. He has dark, curly hair and a neatly trimmed beard and mustache. He is smiling warmly, projecting a friendly and approachable demeanor.

He is wearing a colorful, long-sleeved flannel shirt with a button-down collar. The shirt has a plaid pattern consisting of various colors like yellow, red, blue, and orange. Two breast pockets are visible on the shirt, each with a buttoned flap.

The man is wearing light blue jeans and his hands are casually placed in his pockets. This relaxed pose, combined with his smile, gives off a sense of comfort and ease.

The lighting in the image is soft and even, which highlights the textures and colors of his clothing and his features. Overall, the image is simple and well-composed, drawing focus to the subject and his welcoming expression.",occlusion,mean,10.9326,5.9266,2.4213,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bce06b44-907d-40e1-afc6-4b4516fa3292.jpg,"Certainly! Here's a detailed description of the image:

The image features a young man standing against a solid light purple background. He has dark, curly hair and a neatly trimmed beard and mustache. He is smiling warmly, projecting a friendly and approachable demeanor.

He is wearing a colorful, long-sleeved flannel shirt with a button-down collar. The shirt has a plaid pattern consisting of various colors like yellow, red, blue, and orange. Two breast pockets are visible on the shirt, each with a buttoned flap.

The man is wearing light blue jeans and his hands are casually placed in his pockets. This relaxed pose, combined with his smile, gives off a sense of comfort and ease.

The lighting in the image is soft and even, which highlights the textures and colors of his clothing and his features. Overall, the image is simple and well-composed, drawing focus to the subject and his welcoming expression.",occlusion,blur,10.9326,5.2075,2.3405,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bce06b44-907d-40e1-afc6-4b4516fa3292.jpg,"Certainly! Here's a detailed description of the image:

The image features a young man standing against a solid light purple background. He has dark, curly hair and a neatly trimmed beard and mustache. He is smiling warmly, projecting a friendly and approachable demeanor.

He is wearing a colorful, long-sleeved flannel shirt with a button-down collar. The shirt has a plaid pattern consisting of various colors like yellow, red, blue, and orange. Two breast pockets are visible on the shirt, each with a buttoned flap.

The man is wearing light blue jeans and his hands are casually placed in his pockets. This relaxed pose, combined with his smile, gives off a sense of comfort and ease.

The lighting in the image is soft and even, which highlights the textures and colors of his clothing and his features. Overall, the image is simple and well-composed, drawing focus to the subject and his welcoming expression.",occlusion,black,10.9326,6.895,2.4955,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bc6d4f34-9e24-465d-8269-257b066fca87.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,gray,8.9443,4.5012,4.5012,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bc6d4f34-9e24-465d-8269-257b066fca87.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,mean,8.9443,19.0941,19.0941,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bc6d4f34-9e24-465d-8269-257b066fca87.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,blur,8.9443,9.5835,9.5835,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/bc6d4f34-9e24-465d-8269-257b066fca87.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,black,8.9443,19.2245,19.2245,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0644a38-64d1-4827-8d12-83945dd019e9.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,gray,11.2119,3.5243,0.7832,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0644a38-64d1-4827-8d12-83945dd019e9.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,mean,11.2119,15.0474,3.5145,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0644a38-64d1-4827-8d12-83945dd019e9.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,blur,11.2119,7.3781,1.5285,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0644a38-64d1-4827-8d12-83945dd019e9.jpg,"Here's a description of the image:

The image depicts a young woman with striking blue eyes and pastel-colored hair, styled in pigtails with white fluffy accessories, reminiscent of cat ears. Her hair is dyed with shades of blonde, pink, and lavender. She is positioned in what appears to be a retro diner setting, indicated by the presence of blinds and neon lights in the background.

The woman is holding a tall milkshake or sundae glass with both hands, the glass filled with a layered dessert. Her expression is contemplative, as she rests her chin on her fingers and looks directly at the viewer. There are streaks of light across the frame, creating a dreamlike or nostalgic effect. These light streaks, combined with the diner setting and her overall aesthetic, give the image a vintage and whimsical vibe. The lighting is moody, with some areas in shadow. The image has a slightly grainy texture, adding to the retro feel.",occlusion,black,11.2119,15.6039,3.9611,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/647383a5-9fcd-466a-8df7-23817538a994.jpg,"The image captures a moment of pure joy as a young girl runs along a sun-kissed beach. She is barefoot and dressed in a vibrant yellow t-shirt underneath a dark blue denim jumper dress. She is turning towards the camera, holding out one side of her dress as she runs, a wide smile lighting up her face.

The beach has tan-colored sand and is bordered by gentle waves as they meet the shore. In the background, a scenic view unfolds with lush green foliage and mountains lining the coast, partially obscured by a distant haze. The sky above is a bright blue adorned with fluffy white clouds, adding to the overall feeling of a bright, cheerful day at the beach. The sunlight is soft, casting a warm glow on the scene.",occlusion,gray,8.2873,3.2071,1.1118,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/647383a5-9fcd-466a-8df7-23817538a994.jpg,"The image captures a moment of pure joy as a young girl runs along a sun-kissed beach. She is barefoot and dressed in a vibrant yellow t-shirt underneath a dark blue denim jumper dress. She is turning towards the camera, holding out one side of her dress as she runs, a wide smile lighting up her face.

The beach has tan-colored sand and is bordered by gentle waves as they meet the shore. In the background, a scenic view unfolds with lush green foliage and mountains lining the coast, partially obscured by a distant haze. The sky above is a bright blue adorned with fluffy white clouds, adding to the overall feeling of a bright, cheerful day at the beach. The sunlight is soft, casting a warm glow on the scene.",occlusion,mean,8.2873,4.7262,1.5108,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/647383a5-9fcd-466a-8df7-23817538a994.jpg,"The image captures a moment of pure joy as a young girl runs along a sun-kissed beach. She is barefoot and dressed in a vibrant yellow t-shirt underneath a dark blue denim jumper dress. She is turning towards the camera, holding out one side of her dress as she runs, a wide smile lighting up her face.

The beach has tan-colored sand and is bordered by gentle waves as they meet the shore. In the background, a scenic view unfolds with lush green foliage and mountains lining the coast, partially obscured by a distant haze. The sky above is a bright blue adorned with fluffy white clouds, adding to the overall feeling of a bright, cheerful day at the beach. The sunlight is soft, casting a warm glow on the scene.",occlusion,blur,8.2873,3.0937,1.2098,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/647383a5-9fcd-466a-8df7-23817538a994.jpg,"The image captures a moment of pure joy as a young girl runs along a sun-kissed beach. She is barefoot and dressed in a vibrant yellow t-shirt underneath a dark blue denim jumper dress. She is turning towards the camera, holding out one side of her dress as she runs, a wide smile lighting up her face.

The beach has tan-colored sand and is bordered by gentle waves as they meet the shore. In the background, a scenic view unfolds with lush green foliage and mountains lining the coast, partially obscured by a distant haze. The sky above is a bright blue adorned with fluffy white clouds, adding to the overall feeling of a bright, cheerful day at the beach. The sunlight is soft, casting a warm glow on the scene.",occlusion,black,8.2873,5.3799,1.6891,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ead82a7e-e853-47c3-a47f-11be6f9a1f17.jpg,"The image showcases a delicate, light pink rose in full bloom, positioned as the focal point against a stark white backdrop. The rose's petals are tightly curled at the center, gradually unfurling outwards in a mesmerizing swirl of soft hues. The outer petals exhibit a slightly aged appearance, with a touch of golden browning along the edges, adding character and depth to the flower's beauty. 

To the left of the rose, a cluster of vibrant green leaves provides a natural contrast to the soft pink. The leaves are glossy and reflect light, creating a subtle interplay of shadows and highlights. The background is clean and unadorned, allowing the viewer's attention to be solely drawn to the rose and its surrounding foliage. The overall composition exudes a sense of tranquility and timeless elegance.",occlusion,gray,9.4541,3.4431,1.2276,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ead82a7e-e853-47c3-a47f-11be6f9a1f17.jpg,"The image showcases a delicate, light pink rose in full bloom, positioned as the focal point against a stark white backdrop. The rose's petals are tightly curled at the center, gradually unfurling outwards in a mesmerizing swirl of soft hues. The outer petals exhibit a slightly aged appearance, with a touch of golden browning along the edges, adding character and depth to the flower's beauty. 

To the left of the rose, a cluster of vibrant green leaves provides a natural contrast to the soft pink. The leaves are glossy and reflect light, creating a subtle interplay of shadows and highlights. The background is clean and unadorned, allowing the viewer's attention to be solely drawn to the rose and its surrounding foliage. The overall composition exudes a sense of tranquility and timeless elegance.",occlusion,mean,9.4541,19.7543,6.6519,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ead82a7e-e853-47c3-a47f-11be6f9a1f17.jpg,"The image showcases a delicate, light pink rose in full bloom, positioned as the focal point against a stark white backdrop. The rose's petals are tightly curled at the center, gradually unfurling outwards in a mesmerizing swirl of soft hues. The outer petals exhibit a slightly aged appearance, with a touch of golden browning along the edges, adding character and depth to the flower's beauty. 

To the left of the rose, a cluster of vibrant green leaves provides a natural contrast to the soft pink. The leaves are glossy and reflect light, creating a subtle interplay of shadows and highlights. The background is clean and unadorned, allowing the viewer's attention to be solely drawn to the rose and its surrounding foliage. The overall composition exudes a sense of tranquility and timeless elegance.",occlusion,blur,9.4541,9.3933,3.2098,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/ead82a7e-e853-47c3-a47f-11be6f9a1f17.jpg,"The image showcases a delicate, light pink rose in full bloom, positioned as the focal point against a stark white backdrop. The rose's petals are tightly curled at the center, gradually unfurling outwards in a mesmerizing swirl of soft hues. The outer petals exhibit a slightly aged appearance, with a touch of golden browning along the edges, adding character and depth to the flower's beauty. 

To the left of the rose, a cluster of vibrant green leaves provides a natural contrast to the soft pink. The leaves are glossy and reflect light, creating a subtle interplay of shadows and highlights. The background is clean and unadorned, allowing the viewer's attention to be solely drawn to the rose and its surrounding foliage. The overall composition exudes a sense of tranquility and timeless elegance.",occlusion,black,9.4541,19.754,6.9135,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0d29681-162b-4b6f-95ca-0a2b1dcbadd2.jpg,Watercolor painting of a window with red flowers.,occlusion,gray,14.1898,5.466,5.466,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0d29681-162b-4b6f-95ca-0a2b1dcbadd2.jpg,Watercolor painting of a window with red flowers.,occlusion,mean,14.1898,24.4579,24.4579,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0d29681-162b-4b6f-95ca-0a2b1dcbadd2.jpg,Watercolor painting of a window with red flowers.,occlusion,blur,14.1898,9.2166,9.2166,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/e0d29681-162b-4b6f-95ca-0a2b1dcbadd2.jpg,Watercolor painting of a window with red flowers.,occlusion,black,14.1898,24.4136,24.4136,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a27a1723-e028-4cc2-8a4d-f0414406d889.jpg,"The image showcases a tranquil, picturesque view of a European village nestled amidst rolling hills and lush landscapes. The scene is dominated by a cluster of homes, each topped with characteristic orange-red roofs, a signature of the region.

Dominating the foreground is a sprawling village, its layout seemingly organic and unplanned. Houses of varying sizes and architectural styles are scattered throughout, each one blending in with the surroundings. In the middle of the village stands a tall church. 

Beyond the village, the terrain unfolds into expansive fields and forests, displaying a rich tapestry of autumnal colors. The sky is overcast, with a soft light that casts a gentle glow over the entire landscape. In the distance, layers of hills and valleys fade into a hazy horizon. The overall impression is one of serenity and timeless charm, capturing the essence of rural life in a picturesque European setting.",occlusion,gray,11.7159,5.0993,5.0993,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a27a1723-e028-4cc2-8a4d-f0414406d889.jpg,"The image showcases a tranquil, picturesque view of a European village nestled amidst rolling hills and lush landscapes. The scene is dominated by a cluster of homes, each topped with characteristic orange-red roofs, a signature of the region.

Dominating the foreground is a sprawling village, its layout seemingly organic and unplanned. Houses of varying sizes and architectural styles are scattered throughout, each one blending in with the surroundings. In the middle of the village stands a tall church. 

Beyond the village, the terrain unfolds into expansive fields and forests, displaying a rich tapestry of autumnal colors. The sky is overcast, with a soft light that casts a gentle glow over the entire landscape. In the distance, layers of hills and valleys fade into a hazy horizon. The overall impression is one of serenity and timeless charm, capturing the essence of rural life in a picturesque European setting.",occlusion,mean,11.7159,21.9369,21.9369,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a27a1723-e028-4cc2-8a4d-f0414406d889.jpg,"The image showcases a tranquil, picturesque view of a European village nestled amidst rolling hills and lush landscapes. The scene is dominated by a cluster of homes, each topped with characteristic orange-red roofs, a signature of the region.

Dominating the foreground is a sprawling village, its layout seemingly organic and unplanned. Houses of varying sizes and architectural styles are scattered throughout, each one blending in with the surroundings. In the middle of the village stands a tall church. 

Beyond the village, the terrain unfolds into expansive fields and forests, displaying a rich tapestry of autumnal colors. The sky is overcast, with a soft light that casts a gentle glow over the entire landscape. In the distance, layers of hills and valleys fade into a hazy horizon. The overall impression is one of serenity and timeless charm, capturing the essence of rural life in a picturesque European setting.",occlusion,blur,11.7159,17.3893,17.3893,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/a27a1723-e028-4cc2-8a4d-f0414406d889.jpg,"The image showcases a tranquil, picturesque view of a European village nestled amidst rolling hills and lush landscapes. The scene is dominated by a cluster of homes, each topped with characteristic orange-red roofs, a signature of the region.

Dominating the foreground is a sprawling village, its layout seemingly organic and unplanned. Houses of varying sizes and architectural styles are scattered throughout, each one blending in with the surroundings. In the middle of the village stands a tall church. 

Beyond the village, the terrain unfolds into expansive fields and forests, displaying a rich tapestry of autumnal colors. The sky is overcast, with a soft light that casts a gentle glow over the entire landscape. In the distance, layers of hills and valleys fade into a hazy horizon. The overall impression is one of serenity and timeless charm, capturing the essence of rural life in a picturesque European setting.",occlusion,black,11.7159,21.9658,21.9658,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5ea2567e-209a-4fd3-abc8-ce658dd090ff.jpg,Painted woman walks with flower-filled bicycle on a sun-dappled path.,occlusion,gray,10.2714,4.6162,0.6079,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5ea2567e-209a-4fd3-abc8-ce658dd090ff.jpg,Painted woman walks with flower-filled bicycle on a sun-dappled path.,occlusion,mean,10.2714,20.5356,2.4973,9,,,,
